ID,Sesion,Nivel,Intento,Fecha,Tiempo,Evento
11,3,1,2,2025-11-13,14:17:34.097,Termina pregunta y decision
11,3,1,2,2025-11-13,14:17:34.098,Respuesta parada Si
11,3,1,2,2025-11-13,14:17:37.197,Empieza pregunta y decision
11,3,1,2,2025-11-13,14:17:37.197,Pregunta dormir
11,3,1,2,2025-11-13,14:17:38.331,Termina pregunta y decision
11,3,1,2,2025-11-13,14:17:38.331,Respuesta dormir Si
11,3,1,2,2025-11-13,14:17:38.332,Empieza a dormir
11,3,1,2,2025-11-13,14:17:43.363,Empieza a dormir
11,3,1,2,2025-11-13,14:17:44.930,Empieza pregunta y decision
11,3,1,2,2025-11-13,14:17:44.930,Pregunta dormir
11,3,1,3,2025-11-13,14:17:54.671,Inicio juego
11,3,1,3,2025-11-13,14:17:54.674,Reglas incumplidas
11,3,1,3,2025-11-13,14:17:57.047,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:01.708,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:04.469,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:06.158,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:07.991,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:08.924,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:10.757,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:13.435,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:15.558,Reglas cumplidas
11,3,1,3,2025-11-13,14:18:20.357,Reglas incumplidas
11,3,1,3,2025-11-13,14:18:24.057,Reglas cumplidas
11,3,1,3,2025-11-13,14:18:28.802,Planificacion guardada
11,3,1,3,2025-11-13,14:18:29.030,Hora salida seleccionada
11,3,1,3,2025-11-13,14:18:35.699,Empieza pregunta y decision
11,3,1,3,2025-11-13,14:18:35.700,Pregunta parada
11,3,1,3,2025-11-13,14:18:36.633,Termina pregunta y decision
11,3,1,3,2025-11-13,14:18:36.653,Respuesta parada Si
11,3,1,3,2025-11-13,14:18:42.866,Empieza pregunta y decision
11,3,1,3,2025-11-13,14:18:42.866,Pregunta parada
11,3,1,3,2025-11-13,14:18:43.966,Termina pregunta y decision
11,3,1,3,2025-11-13,14:18:43.980,Respuesta parada Si
11,3,1,3,2025-11-13,14:18:45.499,Empieza pregunta y decision
11,3,1,3,2025-11-13,14:18:45.500,Pregunta dormir
11,3,1,3,2025-11-13,14:18:46.733,Termina pregunta y decision
11,3,1,3,2025-11-13,14:18:46.734,Respuesta dormir Si
11,3,1,3,2025-11-13,14:18:46.734,Empieza a dormir
11,3,1,3,2025-11-13,14:18:51.766,Empieza a dormir
11,3,1,3,2025-11-13,14:18:56.465,Empieza pregunta y decision
11,3,1,3,2025-11-13,14:18:56.466,Pregunta parada
11,3,1,3,2025-11-13,14:18:57.499,Termina pregunta y decision
11,3,1,3,2025-11-13,14:18:57.500,Respuesta parada Si
11,3,1,3,2025-11-13,14:19:03.731,Empieza pregunta y decision
11,3,1,3,2025-11-13,14:19:03.732,Pregunta parada
11,3,1,3,2025-11-13,14:19:04.732,Ubicacion enviada
11,3,1,3,2025-11-13,14:19:04.733,Ubicacion bien enviada
11,3,1,3,2025-11-13,14:19:05.499,Termina pregunta y decision
11,3,1,3,2025-11-13,14:19:05.499,Respuesta parada Si
11,3,1,3,2025-11-13,14:19:16.431,Empieza pregunta y decision
11,3,1,3,2025-11-13,14:19:16.431,Pregunta dormir
11,3,1,3,2025-11-13,14:19:23.864,Termina pregunta y decision
11,3,1,3,2025-11-13,14:19:23.865,Respuesta dormir Si
11,3,1,3,2025-11-13,14:19:23.865,Empieza a dormir
11,3,1,3,2025-11-13,14:19:28.897,Empieza a dormir
11,3,1,3,2025-11-13,14:19:48.496,Ubicacion enviada
11,3,1,3,2025-11-13,14:19:48.497,Ubicacion bien enviada
11,3,2,1,2025-11-13,14:20:12.099,Inicio juego
11,3,2,1,2025-11-13,14:20:12.102,Reglas incumplidas
11,3,2,1,2025-11-13,14:20:16.362,Reglas incumplidas
11,3,2,1,2025-11-13,14:20:20.956,Reglas incumplidas
11,3,2,1,2025-11-13,14:20:27.690,Reglas incumplidas
11,3,2,1,2025-11-13,14:20:30.878,Reglas incumplidas
11,3,2,1,2025-11-13,14:20:34.578,Reglas incumplidas
11,3,2,1,2025-11-13,14:20:41.022,Reglas incumplidas
11,3,2,1,2025-11-13,14:20:43.255,Reglas incumplidas
11,3,2,1,2025-11-13,14:20:44.289,Reglas cumplidas
11,3,2,1,2025-11-13,14:20:53.750,Planificacion guardada
11,3,2,1,2025-11-13,14:20:53.980,Hora salida seleccionada
11,3,2,1,2025-11-13,14:21:13.415,Empieza pregunta y decision
11,3,2,1,2025-11-13,14:21:13.415,Pregunta parada
11,3,2,1,2025-11-13,14:21:15.848,Termina pregunta y decision
11,3,2,1,2025-11-13,14:21:15.868,Respuesta parada No
11,3,2,1,2025-11-13,14:21:34.580,Empieza pregunta y decision
11,3,2,1,2025-11-13,14:21:34.580,Pregunta parada
11,3,2,1,2025-11-13,14:21:35.213,Ubicacion enviada
11,3,2,1,2025-11-13,14:21:35.214,Ubicacion bien enviada
11,3,2,1,2025-11-13,14:21:36.880,Termina pregunta y decision
11,3,2,1,2025-11-13,14:21:36.881,Respuesta parada No
11,3,2,1,2025-11-13,14:21:55.645,Empieza pregunta y decision
11,3,2,1,2025-11-13,14:21:55.646,Pregunta dormir
11,3,2,1,2025-11-13,14:21:56.579,Termina pregunta y decision
11,3,2,1,2025-11-13,14:21:56.580,Respuesta dormir Si
11,3,2,1,2025-11-13,14:21:56.580,Empieza a dormir
11,3,2,1,2025-11-13,14:22:01.611,Empieza a dormir
11,3,2,1,2025-11-13,14:22:03.178,Empieza pregunta y decision
11,3,2,1,2025-11-13,14:22:03.179,Pregunta parada
11,3,2,1,2025-11-13,14:22:04.745,Termina pregunta y decision
11,3,2,1,2025-11-13,14:22:04.746,Respuesta parada Si
11,3,2,1,2025-11-13,14:22:20.378,Empieza pregunta y decision
11,3,2,1,2025-11-13,14:22:20.378,Pregunta dormir
11,3,2,1,2025-11-13,14:22:21.377,Termina pregunta y decision
11,3,2,1,2025-11-13,14:22:21.378,Respuesta dormir Si
11,3,2,1,2025-11-13,14:22:21.379,Empieza a dormir
11,3,2,1,2025-11-13,14:22:26.411,Empieza a dormir
11,3,2,1,2025-11-13,14:22:29.544,Empieza pregunta y decision
11,3,2,1,2025-11-13,14:22:29.544,Pregunta parada
11,3,2,1,2025-11-13,14:22:32.544,Termina pregunta y decision
11,3,2,1,2025-11-13,14:22:32.545,Respuesta parada Si
11,3,2,1,2025-11-13,14:22:38.710,Ubicacion enviada
11,3,2,1,2025-11-13,14:22:38.711,Ubicacion bien enviada
11,3,3,1,2025-11-13,14:23:53.796,Inicio juego
11,3,3,1,2025-11-13,14:23:53.799,Reglas incumplidas
11,3,3,1,2025-11-13,14:23:59.557,Reglas incumplidas
11,3,3,1,2025-11-13,14:24:05.057,Reglas incumplidas
11,3,3,1,2025-11-13,14:24:12.445,Reglas incumplidas
11,3,3,1,2025-11-13,14:24:20.545,Reglas incumplidas
11,3,3,1,2025-11-13,14:24:22.934,Reglas cumplidas
11,3,3,1,2025-11-13,14:24:26.967,Reglas cumplidas
11,3,3,1,2025-11-13,14:24:32.094,Reglas cumplidas
11,3,3,1,2025-11-13,14:24:35.560,Reglas incumplidas
11,3,3,1,2025-11-13,14:24:47.860,Reglas cumplidas
11,3,3,1,2025-11-13,14:25:02.960,Reglas incumplidas
11,3,3,1,2025-11-13,14:25:04.554,Reglas incumplidas
11,3,3,1,2025-11-13,14:25:14.753,Reglas incumplidas
11,3,3,1,2025-11-13,14:25:31.552,Reglas cumplidas
11,3,3,1,2025-11-13,14:25:32.852,Planificacion guardada
11,3,3,1,2025-11-13,14:25:33.069,Hora salida seleccionada
11,3,3,1,2025-11-13,14:25:38.223,Empieza pregunta y decision
11,3,3,1,2025-11-13,14:25:38.224,Pregunta dormir
11,3,3,1,2025-11-13,14:25:40.590,Termina pregunta y decision
11,3,3,1,2025-11-13,14:25:40.610,Respuesta dormir Si
11,3,3,1,2025-11-13,14:25:40.610,Empieza a dormir
11,3,3,1,2025-11-13,14:25:45.623,Empieza a dormir
11,3,3,1,2025-11-13,14:25:47.156,Empieza pregunta y decision
11,3,3,1,2025-11-13,14:25:47.157,Pregunta parada
11,3,3,1,2025-11-13,14:25:49.490,Termina pregunta y decision
11,3,3,1,2025-11-13,14:25:49.491,Respuesta parada No
11,3,3,1,2025-11-13,14:25:54.156,Empieza pregunta y decision
11,3,3,1,2025-11-13,14:25:54.156,Pregunta parada
11,3,3,1,2025-11-13,14:25:56.156,Termina pregunta y decision
11,3,3,1,2025-11-13,14:25:56.157,Respuesta parada Si
11,3,3,1,2025-11-13,14:26:00.822,Empieza pregunta y decision
11,3,3,1,2025-11-13,14:26:00.823,Pregunta parada
11,3,3,1,2025-11-13,14:26:02.456,Termina pregunta y decision
11,3,3,1,2025-11-13,14:26:02.457,Respuesta parada Si
11,3,3,1,2025-11-13,14:26:07.122,Empieza pregunta y decision
11,3,3,1,2025-11-13,14:26:07.122,Pregunta parada
11,3,3,1,2025-11-13,14:26:07.123,Envio ubicacion omitido
11,3,3,1,2025-11-13,14:26:08.722,Termina pregunta y decision
11,3,3,1,2025-11-13,14:26:08.723,Respuesta parada Si
11,3,3,2,2025-11-13,14:26:14.354,Inicio juego
11,3,3,2,2025-11-13,14:26:14.357,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:16.123,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:18.145,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:20.511,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:22.911,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:25.544,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:27.211,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:29.611,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:31.244,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:35.277,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:55.037,Reglas incumplidas
11,3,3,2,2025-11-13,14:26:58.170,Reglas cumplidas
11,3,3,2,2025-11-13,14:26:59.971,Planificacion guardada
11,3,3,2,2025-11-13,14:27:00.190,Hora salida seleccionada
11,3,3,2,2025-11-13,14:27:05.352,Empieza pregunta y decision
11,3,3,2,2025-11-13,14:27:05.353,Pregunta dormir
11,3,3,2,2025-11-13,14:27:06.686,Termina pregunta y decision
11,3,3,2,2025-11-13,14:27:06.705,Respuesta dormir Si
11,3,3,2,2025-11-13,14:27:06.706,Empieza a dormir
11,3,3,2,2025-11-13,14:27:11.719,Empieza a dormir
11,3,3,2,2025-11-13,14:27:13.285,Empieza pregunta y decision
11,3,3,2,2025-11-13,14:27:13.286,Pregunta parada
11,3,3,2,2025-11-13,14:27:15.419,Termina pregunta y decision
11,3,3,2,2025-11-13,14:27:15.420,Respuesta parada No
11,3,3,2,2025-11-13,14:27:20.085,Empieza pregunta y decision
11,3,3,2,2025-11-13,14:27:20.086,Pregunta parada
11,3,3,2,2025-11-13,14:27:21.619,Termina pregunta y decision
11,3,3,2,2025-11-13,14:27:21.620,Respuesta parada Si
11,3,3,2,2025-11-13,14:27:26.284,Empieza pregunta y decision
11,3,3,2,2025-11-13,14:27:26.285,Pregunta parada
11,3,3,2,2025-11-13,14:27:27.718,Termina pregunta y decision
11,3,3,2,2025-11-13,14:27:27.719,Respuesta parada Si
11,3,3,2,2025-11-13,14:27:28.151,Ubicacion enviada
11,3,3,2,2025-11-13,14:27:28.152,Ubicacion bien enviada
11,3,3,2,2025-11-13,14:27:32.384,Empieza pregunta y decision
11,3,3,2,2025-11-13,14:27:32.385,Pregunta parada
11,3,3,2,2025-11-13,14:27:33.718,Termina pregunta y decision
11,3,3,2,2025-11-13,14:27:33.719,Respuesta parada Si
11,3,3,2,2025-11-13,14:27:36.784,Empieza pregunta y decision
11,3,3,2,2025-11-13,14:27:36.784,Pregunta dormir
11,3,3,2,2025-11-13,14:27:38.151,Termina pregunta y decision
11,3,3,2,2025-11-13,14:27:38.152,Respuesta dormir Si
11,3,3,2,2025-11-13,14:27:38.152,Empieza a dormir
11,3,3,2,2025-11-13,14:27:43.183,Empieza a dormir
11,3,3,2,2025-11-13,14:27:57.917,Ubicacion enviada
11,3,3,2,2025-11-13,14:27:57.917,Ubicacion bien enviada
11,3,1,1,2025-11-13,14:29:18.329,Inicio juego
11,3,1,1,2025-11-13,14:29:18.332,Reglas incumplidas
13,1,,,2025-10-30,14:19:57.019,Paciente y número de sesion guardado
13,1,1,1,2025-10-30,14:19:57.019,Inicio juego
13,1,1,1,2025-10-30,14:19:57.026,Reglas incumplidas
13,1,1,1,2025-10-30,14:20:32.358,Planificacion guardada
13,1,1,1,2025-10-30,14:20:32.633,Hora salida seleccionada
13,1,1,1,2025-10-30,14:20:39.802,Ubicacion enviada
13,1,1,1,2025-10-30,14:20:40.368,Ubicacion enviada
13,1,1,1,2025-10-30,14:20:52.038,Empieza pregunta y decision
13,1,1,1,2025-10-30,14:20:52.039,Pregunta parada
13,1,1,1,2025-10-30,14:20:53.640,Termina pregunta y decision
13,1,1,1,2025-10-30,14:20:53.658,Respuesta parada Si
13,1,1,1,2025-10-30,14:21:06.000,Ubicacion enviada
13,1,1,1,2025-10-30,14:21:18.271,Ubicacion enviada
13,1,1,1,2025-10-30,14:21:28.443,Ubicacion enviada
13,1,1,1,2025-10-30,14:21:28.810,Ubicacion enviada
13,1,1,1,2025-10-30,14:21:31.377,Ubicacion enviada
13,1,1,1,2025-10-30,14:21:40.882,Ubicacion enviada
13,1,1,1,2025-10-30,14:21:41.281,Ubicacion enviada
13,1,1,1,2025-10-30,14:21:47.415,Ubicacion enviada
13,1,1,1,2025-10-30,14:21:58.281,Ubicacion enviada
13,1,1,1,2025-10-30,14:22:05.913,Ubicacion enviada
13,1,1,1,2025-10-30,14:22:16.677,Ubicacion enviada
13,1,1,2,2025-10-30,14:22:37.777,Inicio juego
13,1,1,2,2025-10-30,14:22:37.780,Reglas incumplidas
13,1,1,2,2025-10-30,14:23:11.117,Reglas incumplidas
13,1,1,2,2025-10-30,14:23:18.817,Reglas incumplidas
13,1,1,2,2025-10-30,14:23:21.350,Reglas incumplidas
13,1,1,2,2025-10-30,14:23:22.283,Planificacion guardada
13,1,1,2,2025-10-30,14:23:22.508,Hora salida seleccionada
13,1,1,2,2025-10-30,14:23:35.431,Empieza pregunta y decision
13,1,1,2,2025-10-30,14:23:35.432,Pregunta dormir
13,1,1,2,2025-10-30,14:23:37.132,Termina pregunta y decision
13,1,1,2,2025-10-30,14:23:37.151,Respuesta dormir Si
13,1,1,2,2025-10-30,14:23:37.152,Empieza a dormir
13,1,1,2,2025-10-30,14:23:42.164,Empieza a dormir
13,1,1,2,2025-10-30,14:23:43.731,Empieza pregunta y decision
13,1,1,2,2025-10-30,14:23:43.731,Pregunta parada
13,1,1,2,2025-10-30,14:23:45.864,Termina pregunta y decision
13,1,1,2,2025-10-30,14:23:45.884,Respuesta parada Si
13,1,1,2,2025-10-30,14:23:58.364,Empieza pregunta y decision
13,1,1,2,2025-10-30,14:23:58.364,Pregunta parada
13,1,1,2,2025-10-30,14:24:00.264,Termina pregunta y decision
13,1,1,2,2025-10-30,14:24:00.265,Respuesta parada Si
13,1,1,2,2025-10-30,14:24:20.830,Ubicacion enviada
13,1,1,2,2025-10-30,14:24:20.830,Ubicacion bien enviada
13,1,1,3,2025-10-30,14:25:35.893,Inicio juego
13,1,1,3,2025-10-30,14:25:35.896,Reglas incumplidas
13,1,1,3,2025-10-30,14:25:46.759,Reglas incumplidas
13,1,1,3,2025-10-30,14:25:51.692,Reglas incumplidas
13,1,1,3,2025-10-30,14:25:55.059,Reglas incumplidas
13,1,1,3,2025-10-30,14:25:57.225,Reglas incumplidas
13,1,1,3,2025-10-30,14:26:02.559,Planificacion guardada
13,1,1,3,2025-10-30,14:26:02.788,Hora salida seleccionada
13,1,1,3,2025-10-30,14:26:15.723,Empieza pregunta y decision
13,1,1,3,2025-10-30,14:26:15.724,Pregunta dormir
13,1,1,3,2025-10-30,14:26:18.991,Termina pregunta y decision
13,1,1,3,2025-10-30,14:26:19.010,Respuesta dormir Si
13,1,1,3,2025-10-30,14:26:19.010,Empieza a dormir
13,1,1,3,2025-10-30,14:26:24.023,Empieza a dormir
13,1,1,3,2025-10-30,14:26:25.590,Empieza pregunta y decision
13,1,1,3,2025-10-30,14:26:25.590,Pregunta parada
13,1,2,1,2025-10-30,14:26:32.030,Inicio juego
13,1,2,1,2025-10-30,14:26:32.033,Reglas incumplidas
13,1,2,1,2025-10-30,14:26:45.501,Reglas incumplidas
13,1,2,1,2025-10-30,14:26:49.851,Reglas incumplidas
13,1,2,1,2025-10-30,14:26:53.845,Reglas incumplidas
13,1,2,1,2025-10-30,14:27:00.523,Reglas incumplidas
13,1,2,1,2025-10-30,14:27:04.844,Reglas incumplidas
13,1,2,1,2025-10-30,14:27:05.544,Planificacion guardada
13,1,2,1,2025-10-30,14:27:05.756,Hora salida seleccionada
13,1,2,1,2025-10-30,14:27:24.965,Empieza pregunta y decision
13,1,2,1,2025-10-30,14:27:24.965,Pregunta parada
13,1,2,1,2025-10-30,14:27:29.065,Termina pregunta y decision
13,1,2,1,2025-10-30,14:27:29.084,Respuesta parada No
13,1,2,1,2025-10-30,14:27:47.830,Empieza pregunta y decision
13,1,2,1,2025-10-30,14:27:47.830,Pregunta parada
13,1,2,1,2025-10-30,14:27:49.631,Termina pregunta y decision
13,1,2,1,2025-10-30,14:27:49.632,Respuesta parada Si
13,1,2,1,2025-10-30,14:28:06.830,Empieza pregunta y decision
13,1,2,1,2025-10-30,14:28:06.830,Pregunta dormir
13,1,2,1,2025-10-30,14:28:08.063,Termina pregunta y decision
13,1,2,1,2025-10-30,14:28:08.063,Respuesta dormir Si
13,1,2,1,2025-10-30,14:28:08.064,Empieza a dormir
13,1,2,1,2025-10-30,14:28:13.096,Empieza a dormir
13,1,2,1,2025-10-30,14:28:14.662,Empieza pregunta y decision
13,1,2,1,2025-10-30,14:28:14.662,Pregunta parada
13,1,2,1,2025-10-30,14:28:16.329,Termina pregunta y decision
13,1,2,1,2025-10-30,14:28:16.348,Respuesta parada Si
13,1,2,1,2025-10-30,14:28:35.094,Empieza pregunta y decision
13,1,2,1,2025-10-30,14:28:35.095,Pregunta parada
13,1,2,1,2025-10-30,14:28:37.928,Termina pregunta y decision
13,1,2,1,2025-10-30,14:28:37.929,Respuesta parada Si
13,1,2,1,2025-10-30,14:29:38.009,Ubicacion enviada
13,1,2,1,2025-10-30,14:29:38.009,Ubicacion bien enviada
13,1,2,2,2025-10-30,14:30:17.974,Inicio juego
13,1,2,2,2025-10-30,14:30:17.977,Reglas incumplidas
13,1,2,2,2025-10-30,14:30:39.079,Planificacion guardada
13,1,2,2,2025-10-30,14:30:39.290,Hora salida seleccionada
13,1,3,1,2025-10-30,14:30:43.155,Inicio juego
13,1,3,1,2025-10-30,14:30:43.158,Reglas incumplidas
13,1,3,1,2025-10-30,14:30:47.428,Planificacion guardada
13,1,3,1,2025-10-30,14:30:47.645,Hora salida seleccionada
13,1,3,2,2025-10-30,14:30:51.920,Inicio juego
13,1,3,2,2025-10-30,14:30:51.923,Reglas incumplidas
13,1,3,2,2025-10-30,14:30:58.661,Reglas incumplidas
13,1,3,2,2025-10-30,14:31:00.827,Reglas incumplidas
13,1,3,2,2025-10-30,14:31:02.627,Reglas incumplidas
13,1,3,2,2025-10-30,14:31:10.760,Reglas incumplidas
13,1,3,2,2025-10-30,14:31:26.226,Reglas incumplidas
13,1,3,2,2025-10-30,14:31:30.626,Planificacion guardada
13,1,3,2,2025-10-30,14:31:30.843,Hora salida seleccionada
13,1,3,2,2025-10-30,14:31:40.641,Empieza pregunta y decision
13,1,3,2,2025-10-30,14:31:40.641,Pregunta dormir
13,1,3,2,2025-10-30,14:31:42.275,Termina pregunta y decision
13,1,3,2,2025-10-30,14:31:42.294,Respuesta dormir Si
13,1,3,2,2025-10-30,14:31:42.294,Empieza a dormir
13,1,3,2,2025-10-30,14:31:47.307,Empieza a dormir
13,1,3,2,2025-10-30,14:31:48.874,Empieza pregunta y decision
13,1,3,2,2025-10-30,14:31:48.874,Pregunta parada
13,1,3,2,2025-10-30,14:31:50.141,Termina pregunta y decision
13,1,3,2,2025-10-30,14:31:50.141,Respuesta parada Si
13,1,3,2,2025-10-30,14:31:59.507,Empieza pregunta y decision
13,1,3,2,2025-10-30,14:31:59.507,Pregunta parada
13,1,3,2,2025-10-30,14:32:09.573,Termina pregunta y decision
13,1,3,2,2025-10-30,14:32:09.573,Tiempo excedido
13,1,3,2,2025-10-30,14:32:14.273,Envio ubicacion omitido
13,1,3,2,2025-10-30,14:32:15.106,Ubicacion enviada
13,1,3,2,2025-10-30,14:32:18.948,Empieza pregunta y decision
13,1,3,2,2025-10-30,14:32:18.948,Pregunta parada
13,1,3,2,2025-10-30,14:32:20.478,Termina pregunta y decision
13,1,3,2,2025-10-30,14:32:20.479,Respuesta parada Si
13,1,3,3,2025-10-30,14:32:26.414,Inicio juego
13,1,3,3,2025-10-30,14:32:26.417,Reglas incumplidas
13,1,3,3,2025-10-30,14:32:28.945,Reglas incumplidas
13,1,3,3,2025-10-30,14:32:30.245,Reglas incumplidas
13,1,3,3,2025-10-30,14:32:31.678,Reglas incumplidas
13,1,3,3,2025-10-30,14:32:34.445,Reglas incumplidas
13,1,3,3,2025-10-30,14:32:36.111,Reglas incumplidas
13,1,3,3,2025-10-30,14:32:36.611,Planificacion guardada
13,1,3,3,2025-10-30,14:32:36.831,Hora salida seleccionada
13,1,3,3,2025-10-30,14:32:46.627,Empieza pregunta y decision
13,1,3,3,2025-10-30,14:32:46.627,Pregunta dormir
13,1,3,3,2025-10-30,14:32:47.627,Termina pregunta y decision
13,1,3,3,2025-10-30,14:32:47.646,Respuesta dormir Si
13,1,3,3,2025-10-30,14:32:47.647,Empieza a dormir
13,1,3,3,2025-10-30,14:32:52.659,Empieza a dormir
13,1,3,3,2025-10-30,14:32:54.226,Empieza pregunta y decision
13,1,3,3,2025-10-30,14:32:54.227,Pregunta parada
13,1,3,3,2025-10-30,14:32:56.060,Termina pregunta y decision
13,1,3,3,2025-10-30,14:32:56.061,Respuesta parada Si
13,1,3,3,2025-10-30,14:33:05.425,Empieza pregunta y decision
13,1,3,3,2025-10-30,14:33:05.426,Pregunta parada
13,1,3,3,2025-10-30,14:33:07.159,Termina pregunta y decision
13,1,3,3,2025-10-30,14:33:07.179,Respuesta parada Si
13,1,3,3,2025-10-30,14:33:07.726,Ubicacion enviada
13,1,3,3,2025-10-30,14:33:07.726,Ubicacion bien enviada
13,1,3,3,2025-10-30,14:33:16.492,Empieza pregunta y decision
13,1,3,3,2025-10-30,14:33:16.493,Pregunta parada
13,1,3,3,2025-10-30,14:33:17.559,Termina pregunta y decision
13,1,3,3,2025-10-30,14:33:17.559,Respuesta parada Si
13,1,3,3,2025-10-30,14:33:26.925,Empieza pregunta y decision
13,1,3,3,2025-10-30,14:33:26.925,Pregunta parada
13,1,3,3,2025-10-30,14:33:28.258,Termina pregunta y decision
13,1,3,3,2025-10-30,14:33:28.259,Respuesta parada Si
13,3,,,2025-11-13,14:15:31.568,Paciente y número de sesion guardado
13,3,1,1,2025-11-13,14:15:31.568,Inicio juego
13,3,1,1,2025-11-13,14:15:31.575,Reglas incumplidas
13,3,1,1,2025-11-13,14:16:24.116,Reglas incumplidas
13,3,1,1,2025-11-13,14:16:29.381,Reglas incumplidas
13,3,1,1,2025-11-13,14:16:33.648,Reglas incumplidas
13,3,1,1,2025-11-13,14:16:35.282,Reglas incumplidas
13,3,1,1,2025-11-13,14:16:36.948,Reglas incumplidas
13,3,1,1,2025-11-13,14:16:49.314,Reglas incumplidas
13,3,1,1,2025-11-13,14:16:57.997,Reglas incumplidas
13,3,1,1,2025-11-13,14:17:00.731,Planificacion guardada
13,3,1,1,2025-11-13,14:17:00.981,Hora salida seleccionada
13,3,1,1,2025-11-13,14:17:13.896,Empieza pregunta y decision
13,3,1,1,2025-11-13,14:17:13.896,Pregunta dormir
13,3,1,1,2025-11-13,14:17:18.162,Termina pregunta y decision
13,3,1,1,2025-11-13,14:17:18.182,Respuesta dormir Si
13,3,1,1,2025-11-13,14:17:18.182,Empieza a dormir
13,3,1,1,2025-11-13,14:17:23.195,Empieza a dormir
13,3,1,1,2025-11-13,14:17:24.745,Empieza pregunta y decision
13,3,1,1,2025-11-13,14:17:24.745,Pregunta parada
13,3,1,1,2025-11-13,14:17:29.612,Termina pregunta y decision
13,3,1,1,2025-11-13,14:17:29.613,Respuesta parada No
13,3,1,1,2025-11-13,14:17:42.111,Empieza pregunta y decision
13,3,1,1,2025-11-13,14:17:42.111,Pregunta parada
13,3,1,1,2025-11-13,14:17:44.444,Termina pregunta y decision
13,3,1,1,2025-11-13,14:17:44.445,Respuesta parada Si
13,3,1,1,2025-11-13,14:17:56.944,Empieza pregunta y decision
13,3,1,1,2025-11-13,14:17:56.944,Pregunta parada
13,3,1,1,2025-11-13,14:17:58.377,Termina pregunta y decision
13,3,1,1,2025-11-13,14:17:58.378,Respuesta parada Si
13,3,1,1,2025-11-13,14:18:00.377,Ubicacion enviada
13,3,1,1,2025-11-13,14:18:00.378,Ubicacion bien enviada
13,3,1,1,2025-11-13,14:18:10.876,Empieza pregunta y decision
13,3,1,1,2025-11-13,14:18:10.876,Pregunta parada
13,3,1,1,2025-11-13,14:18:12.376,Termina pregunta y decision
13,3,1,1,2025-11-13,14:18:12.377,Respuesta parada Si
13,3,1,2,2025-11-13,14:19:14.461,Inicio juego
13,3,1,2,2025-11-13,14:19:14.464,Reglas incumplidas
13,3,1,2,2025-11-13,14:20:02.955,Reglas incumplidas
13,3,1,2,2025-11-13,14:20:04.955,Reglas incumplidas
13,3,1,2,2025-11-13,14:20:08.021,Reglas incumplidas
13,3,1,2,2025-11-13,14:20:17.349,Reglas incumplidas
13,3,1,2,2025-11-13,14:20:20.549,Reglas incumplidas
13,3,1,2,2025-11-13,14:21:36.417,Reglas incumplidas
13,3,1,2,2025-11-13,14:21:39.517,Reglas incumplidas
13,3,1,2,2025-11-13,14:21:44.450,Reglas incumplidas
13,3,1,2,2025-11-13,14:22:22.381,Reglas incumplidas
13,3,1,2,2025-11-13,14:22:25.848,Reglas incumplidas
13,3,1,2,2025-11-13,14:22:31.215,Planificacion guardada
13,3,1,2,2025-11-13,14:22:31.431,Hora salida seleccionada
13,3,1,2,2025-11-13,14:22:38.102,Empieza pregunta y decision
13,3,1,2,2025-11-13,14:22:38.102,Pregunta parada
13,3,1,2,2025-11-13,14:22:40.536,Termina pregunta y decision
13,3,1,2,2025-11-13,14:22:40.556,Respuesta parada Si
13,3,1,2,2025-11-13,14:22:46.768,Empieza pregunta y decision
13,3,1,2,2025-11-13,14:22:46.769,Pregunta parada
13,3,1,2,2025-11-13,14:22:48.868,Termina pregunta y decision
13,3,1,2,2025-11-13,14:22:48.869,Respuesta parada No
13,3,1,2,2025-11-13,14:22:53.534,Empieza pregunta y decision
13,3,1,2,2025-11-13,14:22:53.535,Pregunta dormir
13,3,1,2,2025-11-13,14:22:55.068,Termina pregunta y decision
13,3,1,2,2025-11-13,14:22:55.069,Respuesta dormir Si
13,3,1,2,2025-11-13,14:22:55.069,Empieza a dormir
13,3,1,2,2025-11-13,14:23:00.101,Empieza a dormir
13,3,1,2,2025-11-13,14:23:01.667,Empieza pregunta y decision
13,3,1,2,2025-11-13,14:23:01.668,Pregunta parada
13,3,1,2,2025-11-13,14:23:02.967,Termina pregunta y decision
13,3,1,2,2025-11-13,14:23:02.968,Respuesta parada Si
